rebalance_date,ticker,weight,estimation_start,estimation_end,solver_success,solver_message,asset_class,fund_id,fund_name,family,method
2021-09-01,XOM,0.02,2020-09-01,2021-08-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2021-10-01,XOM,0.02,2020-10-01,2021-09-30,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2021-11-01,XOM,0.02,2020-10-30,2021-10-29,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2021-12-01,XOM,0.02,2020-12-01,2021-11-30,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-01-03,XOM,0.02,2021-01-04,2021-12-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-02-01,XOM,0.02,2021-02-02,2022-01-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-03-01,XOM,0.02,2021-03-02,2022-02-28,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-04-01,XOM,0.02,2021-04-05,2022-03-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-05-02,XOM,0.02,2021-05-03,2022-04-29,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-06-01,XOM,0.02,2021-06-02,2022-05-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-07-01,XOM,0.02,2021-07-01,2022-06-30,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-08-01,XOM,0.02,2021-07-30,2022-07-29,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-09-01,XOM,0.02,2021-09-01,2022-08-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-10-03,XOM,0.02,2021-10-01,2022-09-30,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-11-01,XOM,0.02,2021-11-01,2022-10-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2022-12-01,XOM,0.02,2021-12-01,2022-11-30,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-01-03,XOM,0.02,2021-12-31,2022-12-30,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-02-01,XOM,0.02,2022-01-31,2023-01-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-03-01,XOM,0.02,2022-02-28,2023-02-28,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-04-03,XOM,0.02,2022-03-31,2023-03-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-05-01,XOM,0.02,2022-04-28,2023-04-28,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-06-01,XOM,0.02,2022-05-31,2023-05-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-07-03,XOM,0.02,2022-06-30,2023-06-30,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-08-01,XOM,0.02,2022-07-29,2023-07-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-09-01,XOM,0.02,2022-08-31,2023-08-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-10-02,XOM,0.02,2022-09-29,2023-09-29,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-11-01,XOM,0.02,2022-10-31,2023-10-31,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2023-12-01,XOM,0.02,2022-11-30,2023-11-30,True,closed-form equal weight,Equity,equity_equal_weight,Equity Equal Weight,Equity,Equal Weight
2021-01-04,ABBV,0.14422273864634969,2020-01-03,2020-12-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-02-01,ABBV,0.13513795518228242,2020-01-31,2021-01-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-03-01,ABBV,0.14999999999999997,2020-02-28,2021-02-26,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-04-01,ABBV,0.10692319791680896,2020-04-01,2021-03-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-05-03,ABBV,0.08854243933267687,2020-05-01,2021-04-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-06-01,ABBV,0.05299512802650696,2020-06-01,2021-05-28,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-07-01,ABBV,0.04019609431988802,2020-07-01,2021-06-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-08-02,ABBV,0.03368753605504537,2020-07-31,2021-07-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-09-01,ABBV,0.023951045504331848,2020-09-01,2021-08-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-11-01,ABBV,0.018814029180744072,2020-10-30,2021-10-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-12-01,ABBV,0.031158045866040714,2020-12-01,2021-11-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-01-03,ABBV,0.02443306322405467,2021-01-04,2021-12-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-02-01,ABBV,0.050249778084725985,2021-02-02,2022-01-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-03-01,ABBV,0.040465525424378666,2021-03-02,2022-02-28,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-04-01,ABBV,0.052074960513133796,2021-04-05,2022-03-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-05-02,ABBV,0.02630667658275241,2021-05-03,2022-04-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-06-01,ABBV,0.06939500114276369,2021-06-02,2022-05-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-07-01,ABBV,0.04902997549946227,2021-07-01,2022-06-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-08-01,ABBV,0.05821429600324154,2021-07-30,2022-07-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-09-01,ABBV,0.05892900652392335,2021-09-01,2022-08-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-10-03,ABBV,0.07819610634529481,2021-10-01,2022-09-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-11-01,ABBV,0.09533567491152196,2021-11-01,2022-10-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-12-01,ABBV,0.09521783620006163,2021-12-01,2022-11-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-01-03,ABBV,0.10430111268045354,2021-12-31,2022-12-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-02-01,ABBV,0.08971351370697522,2022-01-31,2023-01-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-03-01,ABBV,0.08651407273453204,2022-02-28,2023-02-28,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-04-03,ABBV,0.08533300727481101,2022-03-31,2023-03-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-05-01,ABBV,0.09755533694985065,2022-04-28,2023-04-28,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-06-01,ABBV,0.08195749984406414,2022-05-31,2023-05-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-07-03,ABBV,0.10410355190990331,2022-06-30,2023-06-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-08-01,ABBV,0.09578129827443158,2022-07-29,2023-07-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-09-01,ABBV,0.09671945189040099,2022-08-31,2023-08-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-10-02,ABBV,0.08491652885625754,2022-09-29,2023-09-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-11-01,ABBV,0.0881615720934107,2022-10-31,2023-10-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-12-01,ABBV,0.09030932209702258,2022-11-30,2023-11-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-07-01,ABT,0.008091924476915197,2020-07-01,2021-06-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-08-02,ABT,0.014913080148480525,2020-07-31,2021-07-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-09-01,ABT,0.016737765523628316,2020-09-01,2021-08-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-10-01,ABT,0.03488502426823778,2020-10-01,2021-09-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-11-01,ABT,0.053386189603627676,2020-10-30,2021-10-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-12-01,ABT,0.07164303992479884,2020-12-01,2021-11-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-01-03,ABT,0.06431552735188431,2021-01-04,2021-12-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-02-01,ABT,0.03642759759395557,2021-02-02,2022-01-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-03-01,ABT,0.01837883140411708,2021-03-02,2022-02-28,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-04-01,ABT,0.005538021927801038,2021-04-05,2022-03-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-11-01,ABT,0.011700394838752286,2022-10-31,2023-10-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-12-01,ABT,0.028251658404967208,2022-11-30,2023-11-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-01-03,ADBE,0.013007376641555287,2021-01-04,2021-12-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-02-01,ADBE,0.009407656502239079,2021-02-02,2022-01-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-03-01,ADBE,0.010874929655313345,2021-03-02,2022-02-28,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-04-01,ADBE,0.009946339911292346,2021-04-05,2022-03-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-05-02,ADBE,0.016580246153480357,2021-05-03,2022-04-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-06-01,ADBE,0.0067720212405285325,2021-06-02,2022-05-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-04-01,AEP,0.00033035172116516366,2020-04-01,2021-03-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-05-03,AEP,0.05677999294141397,2020-05-01,2021-04-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-06-01,AEP,0.08489833291221606,2020-06-01,2021-05-28,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-07-01,AEP,0.0723145801423983,2020-07-01,2021-06-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-08-02,AEP,0.08127564121629195,2020-07-31,2021-07-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-09-01,AEP,0.09094383051009912,2020-09-01,2021-08-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-10-01,AEP,0.05580335021983357,2020-10-01,2021-09-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-11-01,AEP,0.051260503840556144,2020-10-30,2021-10-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-12-01,AEP,0.051627988080723324,2020-12-01,2021-11-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-01-03,AEP,0.054552493916751925,2021-01-04,2021-12-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-02-01,AEP,0.04419353405465198,2021-02-02,2022-01-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-03-01,AEP,0.048356422107673484,2021-03-02,2022-02-28,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-04-01,AEP,0.026581913222850067,2021-04-05,2022-03-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-05-02,AEP,0.00828417253035263,2021-05-03,2022-04-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-06-01,AEP,0.024853955660369305,2021-06-02,2022-05-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-07-01,AEP,0.010159586268276887,2021-07-01,2022-06-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-08-01,AEP,0.022202461260896075,2021-07-30,2022-07-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-09-01,AEP,0.013355947235552543,2021-09-01,2022-08-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-07-01,AMD,0.007372358424096958,2020-07-01,2021-06-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-08-02,AMD,0.004212571881917773,2020-07-31,2021-07-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-09-01,AMD,0.012072566494890436,2020-09-01,2021-08-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-10-01,AMD,0.01872330091862456,2020-10-01,2021-09-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-11-01,AMD,0.03137496200788237,2020-10-30,2021-10-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2021-12-01,AMD,0.022949313203871363,2020-12-01,2021-11-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-01-03,AMD,0.01988560402038506,2021-01-04,2021-12-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-02-01,AMD,0.00860243118466685,2021-02-02,2022-01-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-04-01,AMD,0.001951957829958033,2021-04-05,2022-03-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-11-01,AMD,0.002231886012642954,2022-10-31,2023-10-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2023-12-01,AMD,0.010368042933682415,2022-11-30,2023-11-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-05-02,AMGN,0.017852978627086055,2021-05-03,2022-04-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-06-01,AMGN,0.045697997018152345,2021-06-02,2022-05-31,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-07-01,AMGN,0.07465743812524013,2021-07-01,2022-06-30,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
2022-08-01,AMGN,0.08000010416581677,2021-07-30,2022-07-29,True,Optimization terminated successfully,Equity,equity_min_variance,Equity Minimum Variance,Equity,Minimum Variance
