date,horizon_days,cross_section_size,spearman_ic,high_sentiment_return,low_sentiment_return,high_minus_low_return
2023-10-05,1,49,-0.18122448979591835,-0.0003165566794148478,0.006366174506777098,-0.006682731186191946
2023-10-06,1,49,0.04836734693877551,0.011193484003524934,0.016610696000392295,-0.005417211996867361
2023-10-09,1,50,-0.1169267707082833,0.00982819006326302,0.009706220876262061,0.0001219691870009594
2023-10-10,1,50,0.07466986794717888,0.0094189708682613,0.010685240887417813,-0.001266270019156513
2023-10-11,1,50,0.21402160864345737,0.013032225762700111,0.003346513397550954,0.009685712365149157
2023-10-12,1,50,0.04854741896758703,-0.006926371887758298,-0.010282915519864011,0.0033565436321057133
2023-10-13,1,50,0.12413263227184863,0.006090703783674023,-0.0046065147958302185,0.010697218579504241
2023-10-16,1,50,0.0024489795918367346,0.009776514174904615,0.009563841437778697,0.00021267273712591815
2023-10-17,1,50,-0.2516686674669868,-0.004642939548958702,0.0041134104457618784,-0.00875634999472058
2023-10-18,1,50,-0.060456182472989194,-0.0243287952478329,-0.018462649691123913,-0.005866145556708988
2023-10-19,1,50,-0.08936374549819928,-0.014766330027109953,-0.011866986376627375,-0.002899343650482578
2023-10-20,1,50,-0.09925570228091235,-0.011752188699508026,-0.004478879983766249,-0.0072733087157417775
2023-10-23,1,50,-0.02156062424969988,-0.003719387333928614,-0.0014911890185524967,-0.0022281983153761174
2023-10-24,1,50,-0.03308523409363745,0.010884895440762621,0.011947431772859762,-0.0010625363320971408
2023-10-25,1,50,0.2167106842737095,-0.011161243559084355,-0.01784769791412799,0.0066864543550436365
2023-10-26,1,50,-0.0251140456182473,-0.0024821843886271844,0.0016664200885037062,-0.0041486044771308905
2023-10-27,1,50,-0.06909963985594238,-0.014285073606378517,-0.00794922908922151,-0.006335844517157007
2023-10-30,1,50,-0.15428571428571428,0.00572288357442764,0.015911251166940234,-0.010188367592512595
2023-10-31,1,50,0.12605042016806722,0.013422433334837825,0.008550767996077246,0.004871665338760579
2023-11-01,1,50,0.20864345738295315,0.010424762006000699,-0.00610469184213247,0.016529453848133167
2023-11-02,1,50,0.13584633853541417,0.024293858800031255,0.019172920247600665,0.005120938552430589
2023-11-03,1,50,-0.09272509003601441,0.012505506615433282,0.011744995398918424,0.0007605112165148583
2023-11-06,1,50,-0.13123649459783912,-0.008595899636666526,-0.0023782266601222735,-0.006217672976544252
2023-11-07,1,50,0.05824729891956783,-0.002735079727465883,-0.005558611911894407,0.002823532184428524
2023-11-08,1,50,0.08168067226890756,-0.005337231315850987,9.898955236609108e-05,-0.005436220868217078
2023-11-09,1,50,-0.15226890756302522,-0.013060305488207857,-0.00017708662976138046,-0.012883218858446477
2023-11-10,1,50,-0.05767106842737095,0.009310194160764373,0.009740694141404249,-0.0004304999806398757
2023-11-13,1,50,-0.15015606242496998,-0.005164463285969523,0.004046899873338594,-0.009211363159308116
2023-11-14,1,50,0.09791116446578632,0.028647658910817476,0.021910907962503955,0.006736750948313521
2023-11-15,1,50,-0.1925090036014406,-0.001582678540272764,0.005561289032338601,-0.007143967572611365
2023-11-16,1,50,0.15601440576230494,0.006157464506631072,0.0009230927114495912,0.00523437179518148
2023-11-17,1,50,-0.1470828331332533,-0.0006499321395956658,0.003798065004033302,-0.004447997143628968
2023-11-20,1,50,0.06573829531812725,0.007530792503394191,0.006865178417123252,0.0006656140862709384
2023-11-21,1,50,0.34818727490996393,0.003452173049576579,-0.004732311666262623,0.008184484715839203
2023-11-22,1,50,0.01205282112845138,0.0032130940131476216,0.002557606769640397,0.0006554872435072245
2023-11-24,1,50,-0.15169267707082834,-0.0009457423251878927,0.0026933084796603723,-0.003639050804848265
2023-11-27,1,50,0.44620519112960055,0.006187526053915637,-0.004942759481921832,0.011130285535837468
2023-11-28,1,50,0.14016806722689074,0.007058575167758064,-0.0019202326706677098,0.008978807838425773
2023-11-29,1,50,-0.03788715486194477,0.007338591052409804,0.004811327575758651,0.0025272634766511535
2023-11-30,1,50,-0.13776710684273707,-0.0008435382931432977,0.007591899231164057,-0.008435437524307355
2023-12-01,1,50,-0.09262905162064825,0.007136427296988412,0.012614335728240523,-0.0054779084312521105
2023-12-04,1,50,-0.3342617046818727,-0.012345752221859962,-0.0001246156987630864,-0.012221136523096875
2023-12-05,1,50,0.3503961584633853,0.0011862782673985994,-0.01281489305601683,0.014001171323415428
2023-12-06,1,50,-0.018775510204081632,-0.0008375778309210324,-0.0029507445954237268,0.0021131667645026943
2023-12-07,1,50,0.17983193277310922,0.018902393433449093,0.004175540961796143,0.01472685247165295
2023-12-08,1,50,-0.3275390156062425,0.0010038489356085979,0.006786801384548069,-0.005782952448939472
2023-12-11,1,50,0.07015606242496998,0.01096457489857946,0.0074822720274748565,0.003482302871104604
2023-12-12,1,50,-0.02809123649459784,0.0015113786065062528,0.00016667816348123755,0.0013447004430250152
2023-12-13,1,50,0.09397358943577432,0.02374481758738898,0.01418251835771992,0.00956229922966906
2023-12-14,1,50,-0.0956062424969988,0.012155037447254857,0.01581331357284228,-0.0036582761255874226
2023-12-15,1,50,-0.07322929171668667,-0.0003454226271759842,-0.0024554584406075277,0.0021100358134315436
2023-12-18,1,50,0.044897959183673466,-0.0027202078234041193,-0.002478824259241119,-0.00024138356416300013
2023-12-19,1,50,-0.18050420168067227,0.006453851881612871,0.007730515146468009,-0.0012766632648551378
2023-12-20,1,50,-0.1300840336134454,-0.02040202094384479,-0.014505626652181535,-0.005896394291663255
2023-12-21,1,50,-0.10184873949579833,0.009115433236872805,0.007732622207459694,0.0013828110294131111
2023-12-22,1,50,0.05690276110444177,0.004758030947633607,0.006620906051133491,-0.001862875103499884
2023-12-26,1,50,0.015702280912364946,0.008293053597123668,0.0061088467791117875,0.0021842068180118806
2023-12-27,1,50,-0.027034813925570226,-0.0005772135232637199,0.0020815669987170548,-0.002658780521980775
2023-12-28,1,50,0.2051860744297719,0.004515196162594437,0.00011054064170492594,0.004404655520889511
2023-12-29,1,50,0.08744297719087635,-0.002912314329140908,-0.0033756984884103724,0.0004633841592694642
2021-01-04,5,46,-0.15436324390995992,0.0325193519577347,0.06046700995711455,-0.02794765799937985
2021-01-05,5,46,-0.2087573234659266,0.027621591939697664,0.061903117008221896,-0.034281525068524235
2021-01-06,5,46,-0.15238976256552572,0.01670137968134011,0.05403644807503158,-0.03733506839369147
2021-01-07,5,46,-0.12229417206290472,0.009342091653062124,0.04452441283565042,-0.0351823211825883
2021-01-08,5,46,-0.20666049953746532,-0.0011906551648117269,0.048418218101120875,-0.0496088732659326
2021-01-11,5,46,-0.265618254702436,-0.014940919610414249,0.021668280324357563,-0.03660919993477181
2021-01-12,5,46,-0.20616712920135677,-0.00816022636087449,0.0321709276399966,-0.04033115400087109
2021-01-13,5,46,0.02608695652173913,0.004803725543532112,0.010800048198551146,-0.005996322655019034
2021-01-14,5,46,-0.0038852913968547642,-0.013877595022705913,-0.015286743348999314,0.001409148326293401
2021-01-15,5,46,0.1675609004008634,-0.01414226204045963,-0.026993264652441354,0.012851002611981724
2021-01-19,5,45,0.29907773386034253,0.011451881259050846,-0.009753878877880102,0.02120576013693095
2021-01-20,5,45,0.27022397891963107,0.0013554844298608254,-0.015706601063265282,0.017062085493126107
2021-01-21,5,46,0.12846130126426147,-0.0198597165172981,-0.04068256202040051,0.020822845503102413
2021-01-22,5,46,0.16669750231267347,-0.0003099015942199301,-0.025273389989411952,0.02496348839519202
2021-01-25,5,45,0.21949934123847167,-0.019186986552033894,-0.05249888478397424,0.03331189823194035
2021-01-26,5,45,-0.05612648221343873,-0.03756486659837535,-0.031438343951995566,-0.006126522646379785
2021-01-27,5,46,-0.13055812519272278,-0.014580028087862374,0.0019079467176757643,-0.01648797480553814
2021-01-28,5,47,-0.09458834412580942,0.013449119959043044,0.026873972693151765,-0.013424852734108721
2021-01-29,5,47,-0.01746068455134135,0.02401756835067531,0.037764556449662555,-0.013746988098987244
2021-02-01,5,48,-0.005970473295701259,0.04591089807816937,0.06574598917602861,-0.01983509109785924
2021-02-02,5,48,-0.0663265306122449,0.044125267659802334,0.09807146503891673,-0.053946197379114394
2021-02-03,5,48,-0.19366044290056447,0.012192534710654856,0.05700378528376496,-0.0448112505731101
2021-02-04,5,48,-0.1879070777247069,0.008741306228272272,0.04849497258340777,-0.0397536663551355
2021-02-05,5,48,-0.2283977420755536,0.0023849289089080904,0.029886061770400676,-0.027501132861492587
2021-02-08,5,47,-0.15298334875115635,0.0036459003013912805,0.015135943037281064,-0.011490042735889784
2021-02-09,5,48,-0.17162396873643074,-0.011716601955412399,0.013146588683385153,-0.02486319063879755
2021-02-10,5,48,-0.21417716022579245,-0.008912944374433763,0.012507792470658672,-0.021420736845092436
2021-02-11,5,48,-0.11170212765957445,0.003768454850945635,0.003999408124301847,-0.00023095327335621169
2021-02-12,5,48,-0.18931828050369082,-0.013835286642598744,0.010267074125456403,-0.024102360768055147
2021-02-16,5,48,-0.14926183239253146,-0.033072809514525806,0.018680404613470796,-0.051753214127996605
2021-02-17,5,48,-0.07935301780286583,-0.017736638810781136,0.013883380662613805,-0.03162001947339494
2021-02-18,5,48,-0.24250976986539294,-0.009002364370407311,0.051948874968858666,-0.06095123933926598
2021-02-19,5,48,-0.24164133738601826,-0.021713104789079386,0.030523781662015487,-0.05223688645109487
2021-02-22,5,48,-0.23947025618758142,-0.027348392158716327,0.018453870986765826,-0.04580226314548215
2021-02-23,5,48,-0.27518454190186714,-0.008186834523193487,0.036283128070369784,-0.04446996259356327
2021-02-24,5,49,-0.32632653061224487,-0.0038902560331985693,0.02546568674108966,-0.02935594277428823
2021-02-25,5,49,-0.44418367346938775,-0.024949281148788038,0.006681088360490824,-0.03163036950927886
2021-02-26,5,49,-0.49642857142857133,-0.008301690047208854,0.027814348080360724,-0.036116038127569576
2021-03-01,5,49,-0.3568367346938775,0.02197407884509388,0.051111598553847046,-0.029137519708753164
2021-03-02,5,49,-0.2429591836734694,-0.02831874907785923,0.028908986621238912,-0.05722773569909814
2021-03-03,5,49,-0.2923469387755102,-0.01778776110530318,0.013109829355582445,-0.030897590460885624
2021-03-04,5,49,-0.25857142857142856,0.013042927952355033,0.03434164715509786,-0.02129871920274283
2021-03-05,5,49,-0.20061224489795915,0.03702481278190377,0.050531075005234495,-0.013506262223330727
2021-03-08,5,49,-0.09010204081632651,0.035169101218815724,0.054535179970622155,-0.01936607875180643
2021-03-09,5,49,0.06387755102040815,0.03318331107504924,0.04641005033448734,-0.013226739259438104
2021-03-10,5,49,0.018775510204081632,0.02901510289262076,0.035854204610947765,-0.006839101718327006
2021-03-11,5,49,-0.02918367346938775,0.014773968753144674,0.028298105035909165,-0.013524136282764491
2021-03-12,5,49,0.08948979591836734,0.011746791404818612,0.020690168139992065,-0.008943376735173453
2021-03-15,5,49,-0.02204081632653061,-0.008451417129716898,0.000626093507707358,-0.009077510637424256
2021-03-16,5,49,-0.14887755102040814,-0.01624819575462878,-0.006589717121468768,-0.009658478633160012
2021-03-17,5,49,0.08469387755102038,-0.01744543658811153,-0.020154941268513176,0.002709504680401646
2021-03-18,5,49,0.13938775510204082,-0.012115349789375807,-0.02930454666200624,0.01718919687263043
2021-03-19,5,49,0.18489795918367347,0.008983461610285192,-0.0018136792728809833,0.010797140883166176
2021-03-22,5,49,0.21704081632653058,0.029600824977457564,0.008303829020389682,0.021296995957067882
2021-03-23,5,49,0.12908163265306122,0.021886096829325574,0.01380268303744625,0.008083413791879324
2021-03-24,5,49,-0.358673469387755,0.011703767826353018,0.03078903592455821,-0.019085268098205193
2021-03-25,5,49,0.08438775510204079,0.02521279780149883,0.023487147860367444,0.0017256499411313873
2021-03-26,5,49,0.039999999999999994,0.024104432232052053,0.027568119088914864,-0.0034636868568628104
2021-03-29,5,49,0.11755102040816326,0.022502398985090533,0.014316926682782985,0.008185472302307548
2021-03-30,5,49,0.020102040816326525,0.0187488405946886,0.013778195718930623,0.004970644875757976
2021-03-31,5,48,0.16087711680416847,0.03169050469496898,0.011263595197553957,0.020426909497415022
2021-04-01,5,47,0.2133441258094357,0.031386051605425,0.0021345202616134384,0.02925153134381156
2021-04-05,5,48,0.3428137212331741,0.020131484127770084,-0.011110884919603227,0.031242369047373313
2021-04-06,5,48,0.24381241858445504,0.003898445002324502,-0.006507719325236737,0.01040616432756124
2021-04-07,5,48,0.3592053842813721,0.006479882144518357,-0.00645246767161731,0.012932349816135667
2021-04-08,5,47,0.10811748381128584,0.0036853291594582615,0.0031661976928347344,0.0005191314666235271
2021-04-09,5,48,0.18703864524533215,0.019558245575443688,0.010611458049035134,0.008946787526408553
2021-04-12,5,48,0.02344767694311767,0.01872145342825705,0.026168954540401666,-0.007447501112144615
2021-04-13,5,46,0.07098365710761641,0.017535464239618093,0.021958267510828793,-0.004422803271210699
2021-04-14,5,46,0.09207523897625655,0.011836122344696188,0.007330676800316109,0.004505445544380079
2021-04-15,5,46,0.05753931544865865,0.014911378488421667,0.0032402970492322325,0.011671081439189435
2021-04-16,5,45,0.0963109354413702,-0.003129053530147511,-0.0001450163040981087,-0.0029840372260494024
2021-04-19,5,45,0.21673254281949936,0.004485738507747706,-0.0025156881482627266,0.007001426656010433
2021-04-20,5,45,0.013438735177865613,0.004217373245945227,-0.0017430804777138764,0.005960453723659103
2021-04-21,5,46,-0.08640148011100832,0.0014131800980714427,0.01705805488457315,-0.015644874786501707
2021-04-22,5,46,-0.09910576626580328,0.001089895611164704,0.01115999618126414,-0.010070100570099435
2021-04-23,5,46,-0.07332716620413197,0.014617067049354681,0.026235156719845294,-0.011618089670490613
2021-04-26,5,46,0.08677150786308974,0.011341473692265869,-0.005400822616877428,0.016742296309143298
2021-04-27,5,47,-0.079209065679926,0.021773896988195162,0.007391361063040527,0.014382535925154635
2021-04-28,5,47,-0.12685013876040704,0.008826628032712868,0.012469921506296592,-0.003643293473583723
2021-04-29,5,46,-0.2907801418439716,0.004734523276870006,0.031097502339613836,-0.02636297906274383
2021-04-30,5,46,-0.24674683934628427,-0.0029162976829250507,0.036871873224119604,-0.03978817090704465
2021-05-03,5,47,-0.3192645698427382,0.028971588514478574,0.055096895962086063,-0.02612530744760749
2021-05-04,5,48,-0.19941380807642206,0.022602557938229295,0.031121917413479472,-0.008519359475250177
2021-05-05,5,49,-0.1361224489795918,0.010100937699212043,0.021805867678597563,-0.01170492997938552
2021-05-06,5,49,-0.07132653061224489,-0.014801631873862197,-0.008107794244421183,-0.006693837629441014
2021-05-07,5,49,0.16265306122448978,-0.004136949819893499,-0.0069914553927023565,0.002854505572808858
2021-05-10,5,49,-0.02173469387755102,-0.00045983447209423377,-0.001383763053076797,0.0009239285809825631
2021-05-11,5,49,0.021020408163265305,-0.0007664972450513897,-0.009324766887495851,0.00855826964244446
2021-05-12,5,49,0.03387755102040816,0.009876285649732119,-0.004827080619495241,0.01470336626922736
2021-05-13,5,49,0.2744897959183673,0.03108825559862303,-0.0005147679236221379,0.031603023522245165
2021-05-14,5,48,0.041467650890143294,0.022027813578295075,0.003558048236204092,0.018469765342090983
2021-05-17,5,49,0.1146938775510204,0.007063059435974672,-0.01123361310011174,0.01829667253608641
2021-05-18,5,49,-0.0979591836734694,-0.005183575953867892,-0.0028273251754269793,-0.0023562507784409127
2021-05-19,5,49,-0.1286734693877551,-0.0039057673723938537,-0.0004024144848435101,-0.0035033528875503435
2021-05-20,5,49,-0.26326530612244897,0.004860133104565167,0.015887164558543235,-0.011027031453978067
2021-05-21,5,49,-0.22887755102040813,0.002224662527099808,0.012168050298879622,-0.009943387771779815
2021-05-24,5,47,-0.26549491211840887,-0.006462230722134854,0.008757621596590536,-0.015219852318725389
2021-05-25,5,48,-0.19572297003907946,-0.002127880302444751,0.0127652986664466,-0.014893178968891353
2021-05-26,5,49,-0.136734693877551,0.014392460290608445,0.01806630169550015,-0.003673841404891706
2021-05-27,5,49,0.005714285714285713,0.03146994275678765,0.019322849398466832,0.012147093358320815
2021-05-28,5,49,-0.0031632653061224487,0.031139226322397896,0.019886952791422892,0.011252273530975004
2021-06-01,5,48,-0.0457012592270951,0.024559747772452446,0.01673679251003874,0.007822955262413705
2021-06-02,5,48,-0.009661311333043857,0.011783316848892379,0.0030246156116835333,0.008758701237208845
2021-06-03,5,47,-0.04521276595744681,-0.007670607714248168,-0.0027943082978317702,-0.004876299416416398
2021-06-04,5,47,0.039546716003700286,-0.002663186508164872,-0.0067485581244721825,0.004085371616307311
2021-06-07,5,46,0.04458834412580943,-0.0026787532812892036,-0.004694616722206637,0.0020158634409174333
2021-06-08,5,46,0.030280604378661733,-0.0015223006015815054,-0.0024502814432861347,0.0009279808417046293
2021-06-09,5,46,0.10169596053037311,-0.0007580805735497576,-0.003900884899446967,0.0031428043258972093
2021-06-10,5,47,0.03399629972247919,-0.010403671093913814,0.00033493658436498406,-0.010738607678278798
2021-06-11,5,47,0.14824236817761333,-0.010041953287572136,-0.01409150983736212,0.004049556549789984
2021-06-14,5,46,0.12019734813444341,-0.02046660792626489,-0.04260191742196303,0.02213530949569814
2021-06-15,5,46,0.025593586185630592,-0.02126745413541444,-0.023334935324728263,0.002067481189313821
2021-06-16,5,46,-0.008695652173913042,-0.018475313917326975,-0.017970019081869397,-0.000505294835457578
2021-06-17,5,46,0.050508788159111924,-0.012991090391349847,-0.014345495764673933,0.0013544053733240864
2021-06-18,5,46,-0.09380203515263645,0.0005713714935591697,0.007157617189095775,-0.006586245695536606
2021-06-21,5,46,-0.2942337341967314,0.01813796210188614,0.05093945814362325,-0.03280149604173711
2021-06-22,5,46,-0.13425840271353684,0.002569004781294537,0.025810371346530254,-0.02324136656523572
2021-06-23,5,46,0.07776749922910885,0.016786151479264343,0.026352236607080366,-0.009566085127816024
2021-06-24,5,46,-0.0465618254702436,0.015990337760944752,0.02352017021187274,-0.00752983245092799
2021-06-25,5,45,-0.04716732542819499,0.008709131932997296,0.023334514692671917,-0.014625382759674621
2021-06-28,5,45,0.05625823451910408,0.01798684863712595,0.009926783674441294,0.008060064962684655
2021-06-29,5,44,0.09048625792811839,0.0027687935566265143,-0.002947845041155722,0.0057166385977822365
2021-06-30,5,44,0.1616631430584919,0.011680414355413707,0.0006930001715345635,0.010987414183879144
2021-07-01,5,44,0.03340380549682875,-0.00015908613327787603,-0.01470019129386671,0.014541105160588834
2021-07-02,5,44,-0.1572938689217759,-0.015079567948842267,0.006973543348028924,-0.02205311129687119
2021-07-06,5,46,-0.2293555349984582,-0.012384193258654664,0.008704086424943988,-0.02108827968359865
2021-07-07,5,46,-0.3253160653715695,-0.006209097027449917,0.010702400251471548,-0.016911497278921463
2021-07-08,5,47,-0.1758788159111933,-0.006519919149931064,0.005323422721370565,-0.011843341871301628
2021-07-09,5,47,-0.20918131359851988,-0.005332182659184781,0.019351273069938273,-0.024683455729123054
2021-07-12,5,46,0.16114708603145236,-0.013583065705310093,-0.016514547578656225,0.002931481873346131
2021-07-13,5,45,0.2320158102766798,-0.0302964451731152,-0.04151032474638735,0.011213879573272148
2021-07-14,5,44,0.18717406624383365,-0.024218779429449118,-0.024512061063456173,0.0002932816340070546
2021-07-15,5,44,0.03551797040169133,-0.006304649919800299,-0.0099353969391065,0.003630747019306201
2021-07-16,5,44,-0.01945031712473573,-0.007757788083971133,-0.00727136230273627,-0.0004864257812348628
2021-07-19,5,46,-0.19568300955905027,0.0053024467324311545,0.01894212046223192,-0.013639673729800765
2021-07-20,5,47,-0.3817067530064755,0.020923157158359306,0.04754509272388371,-0.0266219355655244
2021-07-21,5,46,-0.0835646006783842,0.00891731690719727,0.025374884581296997,-0.016457567674099727
2021-07-22,5,45,-0.037549407114624504,0.02174526866523833,0.020110588274288316,0.0016346803909500149
2021-07-23,5,45,0.030961791831357045,0.019801239995108237,0.016429679933412822,0.0033715600616954153
2021-07-26,5,45,0.13267457180500658,0.02394493736290595,0.0012589857639660165,0.022685951598939935
2021-07-27,5,45,0.022002635046113304,0.0015289976783277777,-0.004225775945883137,0.005754773624210914
2021-07-28,5,45,-0.136231884057971,-0.0019443862618755909,0.004618549422959337,-0.006562935684834928
2021-07-29,5,46,-0.04964539007092198,-0.019862055905626386,-0.007360979569447405,-0.01250107633617898
2021-07-30,5,46,0.013752698119025594,-0.012902077059074812,-0.007853477136773843,-0.005048599922300969
2021-08-02,5,46,0.11119333950046253,0.0036623295000355214,-0.0065956804091745515,0.010258009909210074
2021-08-03,5,46,0.21677459142769043,0.011287651532501441,-0.009261324824429405,0.020548976356930846
2021-08-04,5,46,0.2952204748689485,0.018577010407030838,-0.006957332843601079,0.025534343250631916
2021-08-05,5,47,0.4163968547641073,0.046388617293594746,0.009994613368877513,0.036394003924717234
2021-08-06,5,48,0.36419887103777676,0.02714635391095669,0.00667297439884783,0.020473379512108862
2021-08-09,5,47,0.14246068455134137,0.03207976705899109,0.011144412548188827,0.020935354510802265
2021-08-10,5,47,0.10649861239592968,0.03234641677085025,0.014960676407979193,0.017385740362871056
2021-08-11,5,48,-0.21623968736430746,0.005747422127956159,0.02498756938280078,-0.01924014725484462
2021-08-12,5,48,-0.14730785931393833,-0.012517421917755445,-0.0006051752537324188,-0.011912246664023027
2021-08-13,5,48,-0.17748588797221013,-0.017201857779878538,-0.002272100431150867,-0.01492975734872767
2021-08-16,5,48,-0.07273122014763353,-0.005036507668269352,-0.0052303104673652795,0.0001938027990959273
2021-08-17,5,48,-0.23653929656969172,-0.011034068445445966,-0.003907896290218544,-0.007126172155227422
2021-08-18,5,48,-0.10801128962223187,-0.011316776422912378,-0.0027002687555327163,-0.008616507667379661
2021-08-19,5,47,-0.26063829787234044,0.0016127186252717697,0.015877956364309515,-0.014265237739037746
2021-08-20,5,47,-0.21704440333024977,-0.004925961322574168,0.0197996141863029,-0.02472557550887707
2021-08-23,5,46,-0.41634289238359545,-0.003485326891692719,0.04251048200847665,-0.04599580890016937
2021-08-24,5,48,-0.2602040816326531,0.0012614747130404668,0.016560102530447793,-0.015298627817407326
2021-08-25,5,48,-0.005536257056013895,0.004904450904258217,0.01524546320009242,-0.010341012295834204
2021-08-26,5,48,0.093573599652627,0.0022256305774899787,-0.00031650413588329366,0.0025421347133732725
2021-08-27,5,47,0.048334875115633676,0.012902563113326826,0.015026687588479408,-0.002124124475152582
2021-08-30,5,48,0.23111159357359964,0.009282207569438516,-0.007843208265260847,0.017125415834699363
2021-08-31,5,48,0.10898827616152842,-0.013275742601577845,-0.011785607722823936,-0.0014901348787539088
2021-09-01,5,46,0.2879432624113475,-0.00968239949585048,-0.01684132898034834,0.00715892948449786
2021-09-02,5,46,0.039901325932778293,-0.015284063722797846,-0.015067297666674632,-0.0002167660561232139
2021-09-03,5,46,0.0950354609929078,-0.024414449935216864,-0.029755557389777518,0.005341107454560654
2021-09-07,5,46,-0.11982732038236199,-0.025201807858037672,-0.011751550029570956,-0.013450257828466716
2021-09-08,5,46,0.012642614862781374,-0.026446516507836037,-0.017057615836156528,-0.00938890067167951
2021-09-09,5,46,-0.4480419364785692,-0.025001386640968237,0.019489936809491945,-0.04449132345046018
2021-09-10,5,45,-0.16047430830039525,-0.013604018757736388,0.00792214385482131,-0.0215261626125577
2021-09-13,5,46,-0.06950354609929078,-0.017739193639466123,-0.012293509693779193,-0.00544568394568693
2021-09-14,5,47,0.2417900092506938,-0.021744820988022252,-0.04563729757622042,0.023892476588198167
2021-09-15,5,48,0.21678245766391663,-0.02225949257067893,-0.03572992785440911,0.013470435283730178
2021-09-16,5,48,0.1575119409465914,-0.020035461745631367,-0.040943261600722924,0.020907799855091558
2021-09-17,5,47,-0.14049491211840887,-0.01619952337686357,-0.010001208143047391,-0.006198315233816178
2021-09-20,5,47,-0.09632284921369104,-0.005749902597454037,0.003444116822051862,-0.0091940194195059
2021-09-21,5,47,-0.12777520814061055,0.005831918655946522,0.02894049731512924,-0.02310857865918272
2021-09-22,5,47,-0.15263644773358,-0.0012153686445168122,0.0343425305683186,-0.035557899212835406
2021-09-23,5,47,-0.15552728954671602,0.0008907235101456412,0.008747209691742079,-0.007856486181596439
2021-09-24,5,47,-0.1118177613320999,-0.017821379880234377,-0.014896601410108203,-0.0029247784701261735
2021-09-27,5,47,-0.11447733580018501,0.0021999636807034763,0.00886467980475203,-0.006664716124048553
2021-09-28,5,47,0.011216466234967623,-0.005763444972899945,-0.0135530061633906,0.007789561190490656
2021-09-29,5,47,-0.028445883441258094,0.009695612416649324,0.006236275357666638,0.0034593370589826858
2021-09-30,5,47,0.06209528214616096,0.006394380846793679,0.005883880739925111,0.0005105001068685684
2021-10-01,5,48,-0.00510204081632653,0.021650789940069415,0.028670227480143362,-0.007019437540073947
2021-10-04,5,48,0.0832609639600521,0.020231249181780674,0.012386097361388479,0.007845151820392195
2021-10-05,5,48,0.23501953973078593,0.016212378340671685,0.007386614754583798,0.008825763586087887
2021-10-06,5,48,0.39589665653495437,0.006845509172677322,-0.010961369004582765,0.017806878177260087
2021-10-07,5,48,0.0961788970907512,-0.00024015683157904144,-0.003165319462293111,0.0029251626307140698
2021-10-08,5,48,-0.05720798957881025,1.5595586033567697e-05,0.003525699231086563,-0.003510103645052995
2021-10-11,5,48,-0.1440512375162831,0.00231291476020874,0.009693003089272258,-0.0073800883290635185
2021-10-12,5,48,-0.1504559270516717,0.01410860289178526,0.023822855937904883,-0.009714253046119623
2021-10-13,5,48,-0.2376248371689101,0.026950487109143096,0.04354487409130877,-0.016594386982165674
2021-10-14,5,48,-0.1337386018237082,0.035646800672919456,0.04530291775572194,-0.009656117082802486
2021-10-15,5,47,0.20975948196114708,0.0334128728308755,0.016766098181787276,0.01664677464908822
2021-10-18,5,46,0.20851063829787236,0.041567015781663774,0.019423863435913624,0.02214315234575015
2021-10-19,5,46,0.23354918285538084,0.04180947921934837,0.02957728444171394,0.01223219477763443
2021-10-20,5,47,0.21750693802035154,0.04747190416687634,0.023820092673866065,0.023651811493010277
2021-10-21,5,48,0.21178897090751195,0.010787486866980823,-0.004875262772564609,0.01566274963954543
2021-10-22,5,48,0.10247503256621797,0.013545568887693305,0.007982810149105846,0.0055627587385874595
2021-10-25,5,48,0.053625705601389496,0.011023142130352248,-0.007661434012419675,0.01868457614277192
2021-10-26,5,48,-0.007490230134607034,-0.011111995886147186,-0.0175698036705139,0.006457807784366713
2021-10-27,5,48,-0.12288319583152409,-0.01718263688159418,-0.008156133089123873,-0.009026503792470308
2021-10-28,5,48,-0.2534737299174989,0.00802495755336633,0.01961302119056992,-0.01158806363720359
2021-10-29,5,48,-0.09053408597481546,0.0072886293480578955,0.016589402548716017,-0.00930077320065812
2021-11-01,5,48,-0.16532783326096398,0.004260824079591996,0.049787438782712204,-0.04552661470312021
2021-11-02,5,49,-0.225,0.005653848148002405,0.04154923735544801,-0.0358953892074456
2021-11-03,5,49,-0.07224489795918368,0.008392445824968509,0.011139190079821658,-0.0027467442548531496
2021-11-04,5,49,-0.15275510204081633,-0.006919347557823652,0.009328359189471133,-0.016247706747294786
2021-11-05,5,49,-0.2085767494747439,-0.0060014432378079465,0.011654619617615146,-0.017656062855423094
2021-11-08,5,49,-0.10990076281032249,-0.008885833758766925,0.003946767731729935,-0.012832601490496861
2021-11-09,5,49,-0.04418367346938775,-0.012917732816156624,-0.0019778999605746745,-0.010939832855581949
2021-11-10,5,49,-0.029081632653061223,-0.012287856235391725,0.0012167859978415112,-0.013504642233233236
2021-11-11,5,49,0.04704081632653061,-0.0063965055860955135,-0.0009179702645785653,-0.005478535321516948
2021-11-12,5,49,-0.009795918367346938,-0.008903953647453533,-0.008360583687378255,-0.0005433699600752781
2021-11-15,5,49,0.038979591836734696,-0.027706379916835455,-0.024421727534303654,-0.0032846523825318004
2021-11-16,5,49,0.05499999999999999,-0.022833727532997828,-0.014905302935331568,-0.00792842459766626
2021-11-17,5,49,-0.016224489795918368,-0.009228768003540633,-0.011019169676626465,0.0017904016730858324
